Sold_price,Squarefootage,Type,Style,Community,Municipality District,longitude,latitude,Bedrooms,Dens,Bathrooms,Kitchens,Rooms,Parking Total
1050000,1100,Condo Townhouse,2-Storey,Bay Street Corridor,C01,-79.386519,43.666735,2,0,2,1,5,1
1050000,1100,Condo Apartment,Apartment,Niagara,C01,-79.52661,43.664305,2,1,2,1,6,1
1148450,1100,Condo Apartment,3-Storey,North Riverdale,E01,-79.344712,43.666422,2,0,3,1,5,1
955000,750,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.38959,43.665213,2,0,2,1,5,1
1070000,1900,Condo Townhouse,2-Storey,St. Andrew-Windfields,C12,-79.380981,43.751798,3,0,3,1,7,2
1079000,1300.5,Detached,2-Storey,Mimico,W06,,,3,0,2,1,6,2
1026000,850,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.387368,43.669158,2,0,2,1,5,1
1065000,1500,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.383577,43.646219,2,1,2,1,6,1
940000,1750.5,Detached,2-Storey,L'Amoreaux,E05,-79.319459,43.793727,3,0,4,1,6,3
1000000,1300,Condo Apartment,Loft,Waterfront Communities C1,C01,-79.398213,43.647369,2,0,1,1,4,1
1030000,750,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.384128,43.669472,2,0,2,1,5,1
1235000,2250.5,Townhouse,3-Storey,Willowdale West,C07,-79.440973,43.766779,4,0,4,1,9,2
1252800,1700,Condo Townhouse,3-Storey,Bridle Path-Sunnybrook-York Mills,C12,-79.379478,43.722334,3,1,3,1,6,1
1293072,1300.5,Semi-Detached,2-Storey,Woodbine Corridor,E02,-79.311817,43.677605,3,1,2,1,6,0
1088800,1300,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392071,43.640432,2,1,2,1,6,1
1300000,2250.5,Detached,Backsplit,Agincourt South-Malvern West,E07,-79.26457,43.787158,4,0,3,1,8,4
1185000,1300,Condo Apartment,Apartment,Niagara,C01,-79.41672,43.639916,2,1,2,1,7,1
1360000,2250.5,Detached,2-Storey,Downsview-Roding-CFB,W05,-79.489438,43.728812,5,2,3,1,9,5
1075000,1500,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.378178,43.6619,2,0,2,1,5,1
1100000,900.5,Semi-Detached,2-Storey,Birchcliffe-Cliffside,E06,-79.284601,43.684018,2,1,2,1,5,1
1025000,1700,Condo Apartment,Apartment,Bayview Village,C15,-79.392939,43.789979,3,0,3,1,6,2
1180000,1100,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.402535,43.738454,3,0,2,1,6,1
1040000,850,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.370876,43.646769,2,0,2,1,5,1
1090000,1300,Condo Townhouse,2-Storey,Oakwood-Vaughan,C03,-79.443951,43.696265,2,2,4,1,5,1
1163450,1300,Condo Apartment,3-Storey,North Riverdale,E01,-79.344712,43.666422,2,1,3,1,6,1
1221000,2250.5,Townhouse,3-Storey,Mimico,W06,-79.507858,43.620179,3,1,3,1,8,2
1255000,1750.5,Townhouse,3-Storey,Willowdale East,C14,-79.403142,43.782339,3,0,3,1,8,2
1455000,1750.5,Semi-Detached,2 1/2 Storey,South Riverdale,E01,-79.33617,43.667741,3,0,3,2,8,2
1090000,1300.5,Townhouse,2-Storey,Dovercourt-Wallace Emerson-Junction,W02,-79.449395,43.658509,3,1,2,1,6,2
1320000,2250.5,Townhouse,3-Storey,Islington-City Centre West,W08,-79.521234,43.637339,3,1,3,1,7,2
1375000,2250.5,Townhouse,3-Storey,Islington-City Centre West,W08,-79.521505,43.639639,3,0,4,1,3,2
1050500,950,Condo Apartment,Apartment,Yonge-St. Clair,C02,-79.399487,43.686663,2,0,2,1,5,1
1346000,1750.5,Detached,2-Storey,Dovercourt-Wallace Emerson-Junction,W02,-79.45009,43.663458,3,0,2,1,6,3
1050000,1100,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.378563,43.660612,3,0,2,1,6,1
1100000,1300,Condo Apartment,Apartment,Willowdale West,C07,-79.412835,43.769404,2,1,3,1,5,2
1200000,1300.5,Townhouse,2-Storey,Dovercourt-Wallace Emerson-Junction,W02,-79.440804,43.663264,3,0,1,1,6,2
1210000,1100,Condo Apartment,2-Storey,Kensington-Chinatown,C01,-79.389812,43.652874,2,1,3,1,6,2
1350000,1500,Condo Townhouse,2-Storey,Leaside,C11,-79.362806,43.704011,2,2,3,1,7,1
1360000,1300.5,Detached,Bungalow,Eringate-Centennial-West Deane,W08,-79.576428,43.643411,3,2,3,1,6,3
1390000,2250.5,Detached,2-Storey,Steeles,E05,-79.312623,43.819138,4,1,4,1,9,6
1555000,2250.5,Semi-Detached,3-Storey,South Riverdale,E01,-79.349677,43.663401,3,0,2,1,7,0
1196000,2250.5,Detached,2-Storey,Rouge E11,E11,-79.524591,43.665684,4,1,4,1,8,5
975000,1300.5,Detached,2-Storey,East End-Danforth,E02,-79.307837,43.687788,3,1,3,1,13,1
985000,2250.5,Semi-Detached,3-Storey,York University Heights,W05,-79.501713,43.767596,5,2,5,1,9,2
988000,950,Condo Apartment,Apartment,Mimico,W06,-79.478454,43.625388,2,0,2,1,5,1
1030000,1100,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.376636,43.643382,2,1,2,1,6,1
1050000,1500,Condo Apartment,Apartment,Banbury-Don Mills,C13,-79.346061,43.739579,2,1,3,1,6,2
1055000,850,Condo Apartment,Apartment,Mimico,W06,-79.4163,43.70011,2,0,2,1,5,1
1065000,1300.5,Semi-Detached,3-Storey,Moss Park,C08,-79.367409,43.657664,3,0,2,1,6,2
1070000,900.5,Detached,Bungalow,Oakwood-Vaughan,C03,-79.440449,43.694516,3,1,2,1,6,5
1079000,1100,Condo Apartment,Apartment,Mount Pleasant West,C10,-79.386877,43.697759,2,1,2,1,6,1
1080000,2250.5,Semi-Detached,3-Storey,York University Heights,W05,-79.498197,43.767851,4,3,6,1,8,2
1110000,1750.5,Detached,Sidesplit,Rouge E11,E11,-79.175996,43.802976,3,1,4,1,6,2
1150000,1100,Condo Apartment,2-Storey,Wychwood,C02,-79.431625,43.680309,2,1,3,1,6,1
1150000,1900,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.53565,43.638538,2,1,3,1,10,2
1160000,2250.5,Townhouse,3-Storey,Willowdale West,C07,-79.44093,43.766247,3,0,3,1,8,2
1235000,2250.5,Detached,2-Storey,Rouge E11,E11,-79.174916,43.801725,3,3,4,1,8,6
1250000,1300.5,Townhouse,2-Storey,Little Portugal,C01,-79.437576,43.647679,3,0,3,1,6,0
1256000,2250.5,Detached,2-Storey,Agincourt South-Malvern West,E07,-79.260839,43.787435,4,3,5,1,9,4
1260000,2250.5,Townhouse,3-Storey,Stonegate-Queensway,W07,,,3,1,3,1,10,2
1280000,2250.5,Detached,2-Storey,Rouge E11,E11,-79.199006,43.81373,4,1,4,1,8,4
1300000,1300.5,Semi-Detached,2-Storey,The Beaches,E02,-79.303518,43.676467,3,1,2,1,10,2
1300000,1300.5,Detached,Bungalow,Kingsview Village-The Westway,W09,-79.554662,43.690973,3,2,2,1,6,5
1305000,1300.5,Semi-Detached,2-Storey,Danforth Village-East York,E03,-79.324227,43.686953,3,1,2,2,9,1
1350000,1750.5,Semi-Detached,2 1/2 Storey,Junction Area,W02,-79.465568,43.671023,3,0,2,1,8,2
1355000,1300.5,Detached,Bungalow,Princess-Rosethorn,W08,-79.55918,43.666234,3,0,2,1,7,5
1360000,1750.5,Detached,Bungalow,Rockcliffe-Smythe,W03,-79.494642,43.668238,3,2,5,3,9,2
1370000,2250.5,Detached,2-Storey,Birchcliffe-Cliffside,E06,-79.258432,43.708575,4,0,3,1,7,11
1375000,2375,Condo Townhouse,3-Storey,Willowdale East,C14,-79.404527,43.757697,3,0,3,1,7,3
1376000,1750.5,Semi-Detached,2 1/2 Storey,Trinity-Bellwoods,C01,-79.423578,43.646982,2,0,2,1,6,0
1402000,2250.5,Detached,2-Storey,Steeles,E05,-79.309367,43.821431,4,2,5,1,8,6
1425000,1900,Condo Townhouse,3-Storey,Willowdale East,C14,-79.40506,43.758013,3,0,4,1,6,4
1450000,1750.5,Semi-Detached,2-Storey,Mount Pleasant East,C10,-79.381148,43.70054,3,0,2,1,7,0
1450000,1750.5,Detached,2-Storey,Eringate-Centennial-West Deane,W08,-79.587103,43.658618,3,1,4,1,8,4
1450100,2250.5,Detached,2-Storey,Agincourt North,E07,-79.265532,43.799588,5,4,6,1,9,5
1452000,1750.5,Detached,Backsplit,Don Valley Village,C15,-79.357508,43.776367,2,2,2,1,8,3
1460000,4250.5,Detached,2-Storey,Newtonbrook West,C07,-79.438831,43.784805,6,2,4,1,11,4
1461000,1300.5,Semi-Detached,2-Storey,Woodbine Corridor,E02,-79.317063,43.670237,3,1,2,1,7,1
1488000,1750.5,Detached,2-Storey,O'Connor-Parkview,E03,-79.318414,43.706992,3,0,2,1,6,4
1561000,1750.5,Townhouse,2-Storey,South Riverdale,E01,-79.337569,43.667309,3,1,2,1,7,2
1652500,1750.5,Semi-Detached,2-Storey,Lawrence Park North,C04,-79.524591,43.665684,3,0,2,1,7,1
1075000,2875,Condo Townhouse,3-Storey,Mimico,W06,-79.498038,43.602998,3,0,4,1,7,2
1260000,2250.5,Townhouse,3-Storey,Banbury-Don Mills,C13,-79.335853,43.730627,3,1,2,1,7,3
1332000,1750.5,Semi-Detached,2-Storey,Long Branch,W06,,,3,1,4,1,9,2
1350000,1100,Condo Apartment,Loft,Niagara,C01,-79.406341,43.642692,1,1,2,1,1,2
1362000,1100,Condo Townhouse,3-Storey,Trinity-Bellwoods,C01,-79.412025,43.644618,2,0,2,1,7,1
1020000,1500,Condo Apartment,Apartment,Clanton Park,C06,-79.496744,43.723373,3,0,3,1,7,1
1126000,2750.5,Townhouse,3-Storey,Clanton Park,C06,-79.410992,43.76144,3,1,3,1,7,2
1050000,1300,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.522142,43.646706,2,0,2,1,5,1
1060000,950,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.384488,43.66865,2,1,2,1,7,1
1090000,950,Condo Apartment,Loft,Dovercourt-Wallace Emerson-Junction,W02,-79.450242,43.661295,2,0,2,1,4,1
1100000,1300.5,Detached,2-Storey,Corso Italia-Davenport,W03,-79.450637,43.678147,3,0,2,1,8,2
1100000,850,Condo Apartment,Apartment,Annex,C02,-79.38785,43.671985,2,0,2,1,5,1
1170000,1300.5,Detached,2-Storey,Blake-Jones,E01,-79.335514,43.676829,3,0,1,1,7,0
1225000,2750.5,Detached,2-Storey,Rouge E11,E11,-79.178665,43.802997,4,3,5,1,8,5
1250000,1750.5,Detached,Bungalow,Humber Heights,W09,-79.522815,43.693088,3,0,2,1,6,2
1390000,1300.5,Detached,1 1/2 Storey,Newtonbrook West,C07,-79.423576,43.781365,3,1,2,1,6,5.5
1411000,2250.5,Detached,2-Storey,Centennial Scarborough,E10,-79.147217,43.785316,4,1,4,1,9,4
1225000,1500,Condo Townhouse,2-Storey,Niagara,C01,-79.412489,43.642802,2,1,2,1,5,1
1100000,1700,Condo Townhouse,3-Storey,Flemingdon Park,C11,-79.4163,43.70011,2,1,3,1,6,1
1085800,2250.5,Detached,3-Storey,Agincourt South-Malvern West,E07,-79.246274,43.789937,4,1,3,1,10,3
1050000,1300.5,Townhouse,3-Storey,Moss Park,C08,-79.368066,43.657965,3,0,2,1,6,2
1100000,1750.5,Semi-Detached,2-Storey,Birchcliffe-Cliffside,E06,-79.285409,43.68455,2,1,4,1,7,2
1135000,750,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.386068,43.669761,1,1,2,1,4,1
1140000,1300,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.390829,43.672791,2,1,2,1,8,1
1120000,1300,Condo Apartment,Apartment,Stonegate-Queensway,W07,-79.499974,43.649562,2,1,2,1,6,1
1125000,1100,Condo Apartment,Apartment,Stonegate-Queensway,W07,-79.499974,43.649562,2,1,2,1,8,1
1125000,1100,Condo Apartment,Apartment,Stonegate-Queensway,W07,-79.499974,43.649562,2,1,2,1,8,2
1057264,1100,Condo Apartment,Apartment,Mimico,W06,-79.4163,43.70011,2,1,2,1,7,1
1210000,1700,Condo Townhouse,3-Storey,Bridle Path-Sunnybrook-York Mills,C12,-79.379511,43.722327,3,1,3,1,7,1
1233000,2250.5,Detached,2-Storey,Steeles,E05,-79.314799,43.820796,3,1,4,1,9,6
1112000,950,Condo Apartment,Apartment,South Riverdale,E01,-79.34176,43.658781,2,0,2,1,5,1
1417500,2250.5,Townhouse,3-Storey,East End-Danforth,E02,-79.291225,43.686787,3,0,3,1,9,1
1119000,1700,Condo Townhouse,3-Storey,Flemingdon Park,C11,-79.4163,43.70011,3,0,3,1,6,1
1129900,1700,Condo Townhouse,3-Storey,South Parkdale,W01,-79.427308,43.641252,3,0,3,1,7,1
1120000,1100,Condo Apartment,Apartment,Rosedale-Moore Park,C09,-79.379905,43.672161,2,0,2,1,5,1
1130000,1300,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392071,43.640432,2,1,2,1,6,1
1235000,1100,Condo Apartment,2-Storey,Roncesvalles,W01,-79.451023,43.652528,2,1,2,1,5,1
1315000,1300.5,Semi-Detached,2-Storey,Banbury-Don Mills,C13,-79.342066,43.728735,3,1,2,1,6,5
1361000,2250.5,Detached,2-Storey,Agincourt South-Malvern West,E07,-79.274585,43.782644,5,2,6,1,9,6
1325000,2250.5,Detached,2-Storey,York University Heights,W05,-79.496161,43.748519,4,3,4,1,9,6
1093000,1300,Condo Apartment,Apartment,Mount Pleasant West,C10,-79.397875,43.705107,2,1,2,1,6,1
1100000,1300,Condo Apartment,Loft,Moss Park,C08,-79.370672,43.661206,2,1,1,1,5,0
1120000,1300,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392071,43.640432,2,1,2,1,6,1
1125551,1300.5,Detached,Bungalow,Wexford-Maryvale,E04,-79.29874,43.749296,4,3,2,1,7,6
1145000,1100,Condo Apartment,Apartment,Niagara,C01,-79.415529,43.638726,2,0,2,1,5,2
1150000,1300,Condo Apartment,Apartment,Edenbridge-Humber Valley,W08,-79.510582,43.660719,2,0,2,1,5,2
1200000,1700,Condo Apartment,Apartment,Kensington-Chinatown,C01,-79.390372,43.654632,3,0,2,1,8,2
1211000,1300.5,Semi-Detached,2-Storey,Alderwood,W06,,,3,0,3,1,6,2
1335000,1100,Condo Apartment,Loft,Roncesvalles,W01,-79.444515,43.650324,2,0,2,1,5,1
1350000,2750.5,Detached,Backsplit,West Hill,E10,-79.156456,43.769054,5,0,3,1,9,4
1351398,1750.5,Detached,2-Storey,Woodbine Corridor,E02,-79.307702,43.672953,3,0,2,1,7,2
1355555,2250.5,Semi-Detached,2 1/2 Storey,Trinity-Bellwoods,C01,-79.42122,43.64887,4,1,3,3,7,0
1200000,1300,Condo Apartment,Apartment,Annex,C02,-79.396396,43.674667,2,1,2,1,6,1
1075000,1750.5,Detached,Sidesplit,Eringate-Centennial-West Deane,W08,-79.577349,43.65447,3,0,2,2,8,2
1110000,1100,Condo Apartment,Apartment,Little Portugal,C01,-79.421492,43.641559,2,0,2,1,6,1
1111000,2250.5,Townhouse,3-Storey,Willowridge-Martingrove-Richview,W09,-79.556725,43.676342,4,0,3,1,8,3
1200000,1100,Condo Apartment,Apartment,Roncesvalles,W01,-79.449954,43.65193,2,1,2,1,4,1
1310000,1300.5,Detached,Bungalow,Beechborough-Greenbrook,W04,-79.480153,43.696147,3,3,3,1,6,6
1120000,850,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.402535,43.738454,2,0,2,1,5,1
1130000,1100,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.377319,43.642363,2,1,2,1,8,1
1150000,1100,Condo Apartment,Apartment,Rosedale-Moore Park,C09,-79.379905,43.672161,1,1,2,1,5,1
1160000,850,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.39923,43.647269,2,0,2,1,3,1
1171017,1100,Condo Apartment,Loft,Niagara,C01,-79.379457,43.652908,1,0,1,1,5,1
1181000,950,Condo Apartment,Apartment,Yonge-St. Clair,C02,,,2,1,2,1,2,1
1315321,1300.5,Detached,Bungalow,Stonegate-Queensway,W07,-79.508393,43.634067,3,1,2,1,6,3
1401000,1500,Condo Apartment,Apartment,Mimico,W06,-79.480676,43.623893,2,0,3,1,5,2
1560000,1300.5,Detached,1 1/2 Storey,Greenwood-Coxwell,E01,-79.32049,43.669397,2,0,2,1,5,2
1145000,1750.5,Townhouse,3-Storey,Islington-City Centre West,W08,-79.529072,43.639868,3,1,3,1,7,2
1100000,1100,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.379591,43.639889,2,0,2,1,6,1
1156000,2250.5,Townhouse,3-Storey,Willowdale West,C07,-79.440617,43.765617,3,1,5,1,8,2
1136000,1750.5,Semi-Detached,2-Storey,Mount Pleasant East,C10,-79.391416,43.712147,3,0,2,2,6,2
1515000,1300.5,Townhouse,2-Storey,Trinity-Bellwoods,C01,-79.410405,43.647882,2,0,2,2,7,0
1070000,1700,Condo Townhouse,2-Storey,St. Andrew-Windfields,C12,-79.383549,43.751185,3,0,3,1,6,3
1125000,1500,Condo Apartment,Apartment,Banbury-Don Mills,C13,-79.328087,43.726394,2,1,2,1,6,2
1175000,1750.5,Townhouse,3-Storey,Regent Park,C08,-79.356551,43.659157,3,1,3,1,6,1
1145000,950,Condo Apartment,Apartment,Yonge-St. Clair,C02,-79.399487,43.686663,2,0,2,1,5,1
1650000,1300.5,Semi-Detached,2-Storey,Runnymede-Bloor West Village,W02,-79.484351,43.65277,3,0,2,1,7,1
1100000,1700,Condo Apartment,Apartment,Englemount-Lawrence,C04,-79.431043,43.720845,2,1,3,1,7,2
1200000,1300,Condo Apartment,Apartment,Bedford Park-Nortown,C04,-79.405894,43.737897,1,1,2,1,5,1
1275000,1300,Condo Apartment,Apartment,Niagara,C01,-79.403329,43.63611,2,1,2,1,6,1
1360800,2250.5,Semi-Detached,2-Storey,Junction Area,W02,-79.477853,43.671834,3,1,4,1,7,2
1153000,1900,Condo Townhouse,3-Storey,East End-Danforth,E02,,,3,0,3,1,7,2
1184990,1750.5,Townhouse,Stacked Townhouse,Victoria Village,C13,-79.307637,43.722214,4,1,4,1,8,1
1080000,1300,Condo Apartment,Loft,Bay Street Corridor,C01,-79.402535,43.738454,2,0,2,1,6,1
1300786,2250.5,Detached,2-Storey,Oakridge,E06,-79.282413,43.690955,5,2,4,1,11,5
1035000,900.5,Detached,Bungalow,Yorkdale-Glen Park,W04,-79.459673,43.706645,2,0,1,1,5,5
1175000,1500,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.3785,43.640065,2,0,2,1,5,1
1136800,1500,Condo Apartment,2-Storey,Don Valley Village,C15,-79.359237,43.77439,2,1,3,1,8,3
1150000,1300,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392071,43.640432,2,1,2,1,6,1
1170000,950,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.391973,43.645508,3,0,2,1,7,1
1188000,1500,Condo Apartment,Apartment,Willowdale East,C14,-79.410841,43.765567,3,0,2,1,6,2
1223000,850,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.388498,43.667127,2,0,2,1,5,1
1290000,2750.5,Detached,2-Storey,Agincourt North,E07,-79.276982,43.81354,4,2,4,1,8,5
1333000,2250.5,Detached,Backsplit,Maple Leaf,W04,-79.49438,43.71234,4,0,3,1,7,6
1350000,1900,Condo Townhouse,3-Storey,Bridle Path-Sunnybrook-York Mills,C12,-79.379176,43.721339,3,0,3,1,7,2
1365000,1900,Condo Townhouse,3-Storey,St. Andrew-Windfields,C12,-79.401453,43.74423,3,1,3,1,6,2
1565000,2250.5,Detached,Sidesplit,Tam O'Shanter-Sullivan,E05,-79.295351,43.792364,4,0,5,1,14,4
1078000,1750.5,Detached,Bungalow,West Humber-Clairville,W10,-79.583093,43.727476,4,0,3,1,8,4
1138000,1900,Condo Townhouse,3-Storey,Willowdale East,C14,-79.412023,43.776172,3,1,3,1,7,2
1120000,850,Condo Apartment,Apartment,Mimico,W06,-79.4163,43.70011,2,1,2,1,4,1
1125000,2125,Condo Townhouse,3-Storey,Willowdale East,C14,-79.406484,43.76072,3,0,3,1,7,1
1133000,1700,Condo Apartment,Apartment,Bayview Village,C15,-79.383186,43.767232,2,1,2,1,6,1
1340000,1750.5,Semi-Detached,2-Storey,South Parkdale,W01,-79.428146,43.640409,3,2,3,2,8,3
1375000,2250.5,Detached,2-Storey,Broadview North,E03,-79.350295,43.687987,5,2,4,1,8,2
1190000,1100,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.402535,43.738454,3,0,2,1,6,1
1576000,2750.5,Detached,Backsplit,Steeles,E05,-79.317294,43.815551,4,4,5,1,8,5
1592000,1750.5,Detached,1 1/2 Storey,Islington-City Centre West,W08,,,3,1,3,1,6,7
1140000,950,Condo Apartment,Apartment,Rosedale-Moore Park,C09,-79.392655,43.685403,2,0,2,1,5,1
1195000,1750.5,Semi-Detached,2-Storey,Dovercourt-Wallace Emerson-Junction,W02,,,3,1,3,1,7,2
1198000,1100,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.389457,43.648031,2,0,2,1,5,1
1230000,1500,Condo Apartment,Apartment,Forest Hill South,C03,-79.417175,43.686181,2,1,2,1,6,2
1240000,1300.5,Semi-Detached,2-Storey,Oakwood-Vaughan,C03,-79.440521,43.685854,3,0,2,1,6,3
1188000,2250.5,Detached,2-Storey,Rouge E10,E10,-79.132028,43.787764,4,1,4,1,8,4
1250000,1750.5,Detached,2-Storey,Weston,W04,-79.509791,43.695764,4,0,2,1,10,8
1302000,1700,Condo Townhouse,Stacked Townhouse,Bedford Park-Nortown,C04,-79.4163,43.70011,2,0,3,1,8,2
1358888,2250.5,Detached,2-Storey,Steeles,E05,-79.327366,43.817062,5,3,4,1,10,6
1202080,1900,Condo Townhouse,2-Storey,Islington-City Centre West,W08,-79.519883,43.632929,3,1,4,1,8,3
1115000,1300.5,Detached,2-Storey,Runnymede-Bloor West Village,W02,-79.492607,43.662291,2,1,2,1,9,2
1121215,1300.5,Semi-Detached,2-Storey,Junction Area,W02,-79.465955,43.671336,3,2,2,2,10,2
1175000,1300,Condo Apartment,Apartment,Niagara,C01,-79.403329,43.63611,2,1,2,1,6,2
1189000,950,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.387251,43.647339,2,0,2,1,5,1
1190000,850,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.386068,43.669761,2,0,2,1,5,1
1245000,1750.5,Detached,2-Storey,Maple Leaf,W04,-79.478446,43.717174,3,1,3,1,8,3
1250000,1100,Condo Apartment,Apartment,The Beaches,E02,-79.308434,43.66466,2,0,2,1,5,1
1255000,1500,Condo Apartment,Apartment,Forest Hill South,C03,-79.41521,43.686502,2,1,2,1,7,1
1275100,2125,Condo Townhouse,2-Storey,Islington-City Centre West,W08,-79.520644,43.632374,3,1,4,1,9,3
1276000,1750.5,Detached,Bungalow,Kingsview Village-The Westway,W09,-79.550524,43.702954,3,1,3,1,6,8
1300000,2250.5,Detached,2-Storey,Oakridge,E06,-79.281117,43.697895,4,0,4,1,8,4
1300000,1750.5,Detached,2-Storey,O'Connor-Parkview,E03,-79.302416,43.706712,3,0,4,1,9,2
1300606,1100,Condo Apartment,Loft,Niagara,C01,-79.406341,43.642692,2,0,2,1,5,1
1301000,2250.5,Detached,2-Storey,Don Valley Village,C15,-79.342114,43.783161,4,1,4,1,8,5
1320000,1750.5,Detached,Backsplit,Etobicoke West Mall,W08,-79.57135,43.649918,4,1,2,1,7,3
1328000,1300.5,Townhouse,3-Storey,North St. James Town,C08,-79.378411,43.667976,2,0,3,1,6,1
1330000,1750.5,Detached,2-Storey,Alderwood,W06,-79.542811,43.604883,3,1,4,2,8,5
1331000,2250.5,Detached,3-Storey,Pleasant View,C15,-79.330841,43.778106,4,1,4,1,9,2
1350000,1300.5,Detached,Bungalow,Alderwood,W06,-79.548679,43.605171,3,1,2,1,6,2
1350000,1100,Condo Apartment,2-Storey,Trinity-Bellwoods,C01,-79.4213,43.641603,2,0,3,1,5,1
1421000,1300.5,Semi-Detached,2-Storey,South Riverdale,E01,-79.344067,43.659463,3,1,2,1,6,0
1425000,1750.5,Semi-Detached,2 1/2 Storey,Roncesvalles,W01,-79.439014,43.646037,3,1,3,3,8,2
1437000,2250.5,Detached,2-Storey,Agincourt North,E07,-79.28389,43.801863,5,2,4,1,8,6
1437500,1300.5,Detached,2-Storey,Long Branch,W06,-79.527179,43.593411,2,1,2,1,7,6
1480000,4250.5,Detached,Sidesplit,Downsview-Roding-CFB,W05,-79.503468,43.728107,4,2,4,2,8,6
1558000,2250.5,Detached,2-Storey,Briar Hill-Belgravia,W04,-79.449046,43.70021,5,2,4,2,9,6
1625000,1300.5,Detached,2-Storey,Birchcliffe-Cliffside,E06,-79.278678,43.678295,3,0,2,1,7,2
1193800,1300,Condo Apartment,Apartment,Mimico,W06,-79.47768,43.629013,2,0,2,1,5,1
1150000,3250.5,Townhouse,3-Storey,Downsview-Roding-CFB,W05,-79.475888,43.737005,4,0,4,1,9,2
1170000,2750.5,Semi-Detached,3-Storey,Dovercourt-Wallace Emerson-Junction,W02,-79.438242,43.66381,5,1,3,3,8,2
1170000,850,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.388498,43.667127,2,0,2,1,5,1
1176500,1100,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.400278,43.641523,3,0,2,1,6,1
1180000,1100,Condo Apartment,Apartment,Rosedale-Moore Park,C09,-79.379905,43.672161,2,1,2,1,6,1
1200000,1750.5,Detached,3-Storey,Humberlea-Pelmo Park W5,W05,-79.534654,43.731389,3,1,4,1,10,6
1200000,2250.5,Detached,2-Storey,Bendale,E09,-79.263771,43.748536,3,3,3,1,7,10
1300000,1300,Condo Apartment,2-Storey,University,C01,-79.410785,43.664523,3,0,2,1,6,1
1305000,2250.5,Townhouse,2 1/2 Storey,Islington-City Centre West,W08,-79.53382,43.645764,3,0,3,1,7,2
1325000,1900,Condo Townhouse,3-Storey,South Riverdale,E01,-79.332165,43.664483,3,0,3,1,11,2
1350000,2250.5,Semi-Detached,2 1/2 Storey,Roncesvalles,W01,-79.446029,43.649872,3,0,3,1,7,0
1356000,3250.5,Townhouse,3-Storey,Stonegate-Queensway,W07,-79.492848,43.62601,4,1,4,1,8,2
1398000,1750.5,Semi-Detached,3-Storey,Moss Park,C08,-79.370529,43.660856,3,1,3,1,9,1
1440030,1300.5,Detached,2-Storey,Greenwood-Coxwell,E01,-79.324856,43.666669,3,0,2,1,6,2
1135000,2250.5,Detached,2-Storey,Roncesvalles,W01,,,3,1,2,1,6,0
1200000,2750.5,Detached,2-Storey,Brookhaven-Amesbury,W04,-79.480224,43.70355,4,3,5,2,9,4
1200000,1300.5,Semi-Detached,2-Storey,The Beaches,E02,-79.299274,43.670866,2,0,2,2,6,1
1202000,2250.5,Townhouse,3-Storey,Willowridge-Martingrove-Richview,W09,-79.553224,43.681364,3,0,3,1,7,2
1225000,1700,Condo Townhouse,3-Storey,Willowdale East,C14,-79.408207,43.758243,3,0,3,1,6,1
1150000,750,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.38959,43.665213,2,0,2,1,4,1
1200000,1100,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.381614,43.642033,2,0,2,1,5,1
1315000,1300.5,Detached,2-Storey,Junction Area,W02,-79.462778,43.663598,3,0,2,1,5,1
1160000,2250.5,Detached,2-Storey,Steeles,E05,-79.313574,43.815538,4,1,4,1,9,5
1225000,1100,Condo Apartment,Loft,Dovercourt-Wallace Emerson-Junction,W02,-79.450242,43.661295,2,1,2,1,6,1
